,P(AAB|prime),P(ABA|prime),P(ABB|prime),P(ABC|prime),A,B,C,P(A|A),P(B|A),"P(B|A,A)","P(A|A,B)","P(B|A,B)","P(C|A,B)","P(A|prime,A)","P(B|prime,A)","P(B|prime,A,A)","P(A|prime,A,B)","P(B|prime,A,B)","P(C|prime,A,B)"
446,0.09849923,0.0639228,0.000108938686,,167,11608,,7.584291e-05,7.953271e-07,0.042626448,0.00023416475,0.00670022,,0.0004052073,4.782905e-07,0.0007858682,2.4890369e-05,1.2137388e-06,
447,0.007290363,12.894624,0.93121755,,14826,4659,,0.0552642,4.4843427e-09,4.7249955e-06,5.8690064e-05,0.0888929,,0.00054920657,3.0096687e-06,3.4662407e-06,1.1275956e-06,0.00012333841,
448,1517.7457,0.005342901,0.047308,,2732,225,,6.519211e-07,0.0029628454,7.849754e-07,0.0034409552,8.401103e-05,,7.5668286e-06,0.0011140833,0.000102644626,4.889309e-05,1.0569689e-05,
449,203.48203,0.012304241,566.79443,,4893,1029,,7.584291e-05,1.8462028e-06,4.2643437e-06,0.00010359181,5.7503115e-08,,0.0004052073,7.991967e-07,0.00016241119,2.9444623e-06,7.529093e-05,
450,0.00010454442,2.950187e-05,0.0005657822,,6114,963,,0.0064403657,0.0006242679,0.0010214061,0.0057896753,7.0065053e-06,,8.372628e-05,1.0302118e-06,8.213875e-06,0.00010350188,2.4021228e-06,
451,0.013815831,32.918358,23413.896,,19863,4470,,1.2741742e-06,9.183791e-09,4.9119376e-06,1.1897954e-05,1.7251035e-05,,1.2695546e-06,0.00012681319,6.810944e-08,2.8364036e-08,2.9251383e-05,
452,40.171528,0.0051496094,0.0028867645,,4893,4468,,1.133778e-06,6.384668e-06,7.157022e-05,1.7508709e-06,3.663668e-05,,5.283037e-05,3.065136e-08,6.170141e-05,1.8780925e-06,2.2030077e-05,
453,1.1743084,0.026930679,0.037581235,,4893,3422,,0.027655378,2.2580834e-06,5.4211245e-07,3.3249753e-06,1.121209e-06,,0.00090830575,6.975289e-08,1.9382916e-05,2.8987681e-06,1.3640661e-06,
454,0.0017890271,0.0048381025,0.00018904898,,4893,3686,,1.7890463e-05,1.02929325e-05,0.007402304,1.2517582e-06,4.2218486e-05,,0.0026986047,3.2504875e-08,8.779426e-08,1.9177241e-06,2.527363e-06,
455,0.13326882,354.45886,3744646.0,,11709,16247,,0.027655378,6.0653295e-11,1.2502969e-06,3.0774215e-06,3.1635807e-07,,0.00090830575,1.2360752e-05,5.073285e-06,5.35257e-09,5.812985e-06,
456,4.0607533,3.122249,0.24103,,4893,1558,,7.754631e-06,7.674629e-07,3.4765503e-06,2.467137e-06,2.6085265e-05,,2.3824707e-05,9.453993e-07,4.595034e-06,6.2532085e-06,5.103974e-06,
457,2776.1042,2.8132398,21.788433,,14232,6114,,4.3795167e-06,1.7260014e-05,7.479246e-07,9.668362e-06,3.5549408e-07,,6.279115e-05,2.5929241e-05,0.0001448176,1.8105518e-05,5.155962e-06,
458,56.065105,0.29045632,0.00028029815,,14232,279,,7.754631e-06,4.2059535e-05,5.53252e-07,8.636433e-06,0.00042177277,,2.3824707e-05,7.5169874e-06,1.0095997e-05,1.403576e-05,6.6148414e-07,
459,0.2269161,0.011516822,0.35202566,,4893,4657,,0.00044108194,1.3928649e-05,8.0788976e-07,1.9206161e-06,9.5482626e-08,,5.6997647e-05,1.4198291e-07,1.4186646e-06,2.1699323e-06,3.2974e-06,
460,445.58612,3.4379354,2.3780317,,4893,4850,,4.3795167e-06,1.062505e-06,1.5930736e-07,2.526528e-06,2.5826263e-05,,6.279115e-05,4.4543617e-06,4.9510263e-06,2.071893e-06,1.4649564e-05,
461,1340.8026,1.1947634,0.16891016,,14232,8652,,4.3795167e-06,5.415854e-07,1.05176106e-07,4.04282e-05,0.00013141577,,6.279115e-05,1.9223721e-06,9.8358e-06,1.3608048e-05,6.2536383e-06,
462,0.09849923,0.0639228,0.000108938686,,167,11608,,7.584291e-05,7.953271e-07,0.042626448,0.00023416475,0.00670022,,0.0004052073,4.782905e-07,0.0007858682,2.4890369e-05,1.2137388e-06,
463,0.007290363,12.894624,0.93121755,,14826,4659,,0.0552642,4.4843427e-09,4.7249955e-06,5.8690064e-05,0.0888929,,0.00054920657,3.0096687e-06,3.4662407e-06,1.1275956e-06,0.00012333841,
464,1517.7457,0.005342901,0.047308,,2732,225,,6.519211e-07,0.0029628454,7.849754e-07,0.0034409552,8.401103e-05,,7.5668286e-06,0.0011140833,0.000102644626,4.889309e-05,1.0569689e-05,
465,203.48203,0.012304241,566.79443,,4893,1029,,7.584291e-05,1.8462028e-06,4.2643437e-06,0.00010359181,5.7503115e-08,,0.0004052073,7.991967e-07,0.00016241119,2.9444623e-06,7.529093e-05,
466,0.00010454442,2.950187e-05,0.0005657822,,6114,963,,0.0064403657,0.0006242679,0.0010214061,0.0057896753,7.0065053e-06,,8.372628e-05,1.0302118e-06,8.213875e-06,0.00010350188,2.4021228e-06,
467,0.013815831,32.918358,23413.896,,19863,4470,,1.2741742e-06,9.183791e-09,4.9119376e-06,1.1897954e-05,1.7251035e-05,,1.2695546e-06,0.00012681319,6.810944e-08,2.8364036e-08,2.9251383e-05,
468,40.171528,0.0051496094,0.0028867645,,4893,4468,,1.133778e-06,6.384668e-06,7.157022e-05,1.7508709e-06,3.663668e-05,,5.283037e-05,3.065136e-08,6.170141e-05,1.8780925e-06,2.2030077e-05,
469,1.1743084,0.026930679,0.037581235,,4893,3422,,0.027655378,2.2580834e-06,5.4211245e-07,3.3249753e-06,1.121209e-06,,0.00090830575,6.975289e-08,1.9382916e-05,2.8987681e-06,1.3640661e-06,
470,0.0017890271,0.0048381025,0.00018904898,,4893,3686,,1.7890463e-05,1.02929325e-05,0.007402304,1.2517582e-06,4.2218486e-05,,0.0026986047,3.2504875e-08,8.779426e-08,1.9177241e-06,2.527363e-06,
471,0.13326882,354.45886,3744646.0,,11709,16247,,0.027655378,6.0653295e-11,1.2502969e-06,3.0774215e-06,3.1635807e-07,,0.00090830575,1.2360752e-05,5.073285e-06,5.35257e-09,5.812985e-06,
472,4.0607533,3.122249,0.24103,,4893,1558,,7.754631e-06,7.674629e-07,3.4765503e-06,2.467137e-06,2.6085265e-05,,2.3824707e-05,9.453993e-07,4.595034e-06,6.2532085e-06,5.103974e-06,
473,2776.1042,2.8132398,21.788433,,14232,6114,,4.3795167e-06,1.7260014e-05,7.479246e-07,9.668362e-06,3.5549408e-07,,6.279115e-05,2.5929241e-05,0.0001448176,1.8105518e-05,5.155962e-06,
474,56.065105,0.29045632,0.00028029815,,14232,279,,7.754631e-06,4.2059535e-05,5.53252e-07,8.636433e-06,0.00042177277,,2.3824707e-05,7.5169874e-06,1.0095997e-05,1.403576e-05,6.6148414e-07,
475,0.2269161,0.011516822,0.35202566,,4893,4657,,0.00044108194,1.3928649e-05,8.0788976e-07,1.9206161e-06,9.5482626e-08,,5.6997647e-05,1.4198291e-07,1.4186646e-06,2.1699323e-06,3.2974e-06,
476,445.58612,3.4379354,2.3780317,,4893,4850,,4.3795167e-06,1.062505e-06,1.5930736e-07,2.526528e-06,2.5826263e-05,,6.279115e-05,4.4543617e-06,4.9510263e-06,2.071893e-06,1.4649564e-05,
477,1340.8026,1.1947634,0.16891016,,14232,8652,,4.3795167e-06,5.415854e-07,1.05176106e-07,4.04282e-05,0.00013141577,,6.279115e-05,1.9223721e-06,9.8358e-06,1.3608048e-05,6.2536383e-06,
478,0.09849923,0.0639228,0.000108938686,,167,11608,,7.584291e-05,7.953271e-07,0.042626448,0.00023416475,0.00670022,,0.0004052073,4.782905e-07,0.0007858682,2.4890369e-05,1.2137388e-06,
479,0.007290363,12.894624,0.93121755,,14826,4659,,0.0552642,4.4843427e-09,4.7249955e-06,5.8690064e-05,0.0888929,,0.00054920657,3.0096687e-06,3.4662407e-06,1.1275956e-06,0.00012333841,
480,1517.7457,0.005342901,0.047308,,2732,225,,6.519211e-07,0.0029628454,7.849754e-07,0.0034409552,8.401103e-05,,7.5668286e-06,0.0011140833,0.000102644626,4.889309e-05,1.0569689e-05,
481,203.48203,0.012304241,566.79443,,4893,1029,,7.584291e-05,1.8462028e-06,4.2643437e-06,0.00010359181,5.7503115e-08,,0.0004052073,7.991967e-07,0.00016241119,2.9444623e-06,7.529093e-05,
482,0.00010454442,2.950187e-05,0.0005657822,,6114,963,,0.0064403657,0.0006242679,0.0010214061,0.0057896753,7.0065053e-06,,8.372628e-05,1.0302118e-06,8.213875e-06,0.00010350188,2.4021228e-06,
483,0.013815831,32.918358,23413.896,,19863,4470,,1.2741742e-06,9.183791e-09,4.9119376e-06,1.1897954e-05,1.7251035e-05,,1.2695546e-06,0.00012681319,6.810944e-08,2.8364036e-08,2.9251383e-05,
484,40.171528,0.0051496094,0.0028867645,,4893,4468,,1.133778e-06,6.384668e-06,7.157022e-05,1.7508709e-06,3.663668e-05,,5.283037e-05,3.065136e-08,6.170141e-05,1.8780925e-06,2.2030077e-05,
485,1.1743084,0.026930679,0.037581235,,4893,3422,,0.027655378,2.2580834e-06,5.4211245e-07,3.3249753e-06,1.121209e-06,,0.00090830575,6.975289e-08,1.9382916e-05,2.8987681e-06,1.3640661e-06,
486,0.0017890271,0.0048381025,0.00018904898,,4893,3686,,1.7890463e-05,1.02929325e-05,0.007402304,1.2517582e-06,4.2218486e-05,,0.0026986047,3.2504875e-08,8.779426e-08,1.9177241e-06,2.527363e-06,
487,0.13326882,354.45886,3744646.0,,11709,16247,,0.027655378,6.0653295e-11,1.2502969e-06,3.0774215e-06,3.1635807e-07,,0.00090830575,1.2360752e-05,5.073285e-06,5.35257e-09,5.812985e-06,
488,4.0607533,3.122249,0.24103,,4893,1558,,7.754631e-06,7.674629e-07,3.4765503e-06,2.467137e-06,2.6085265e-05,,2.3824707e-05,9.453993e-07,4.595034e-06,6.2532085e-06,5.103974e-06,
489,2776.1042,2.8132398,21.788433,,14232,6114,,4.3795167e-06,1.7260014e-05,7.479246e-07,9.668362e-06,3.5549408e-07,,6.279115e-05,2.5929241e-05,0.0001448176,1.8105518e-05,5.155962e-06,
490,56.065105,0.29045632,0.00028029815,,14232,279,,7.754631e-06,4.2059535e-05,5.53252e-07,8.636433e-06,0.00042177277,,2.3824707e-05,7.5169874e-06,1.0095997e-05,1.403576e-05,6.6148414e-07,
491,0.2269161,0.011516822,0.35202566,,4893,4657,,0.00044108194,1.3928649e-05,8.0788976e-07,1.9206161e-06,9.5482626e-08,,5.6997647e-05,1.4198291e-07,1.4186646e-06,2.1699323e-06,3.2974e-06,
492,445.58612,3.4379354,2.3780317,,4893,4850,,4.3795167e-06,1.062505e-06,1.5930736e-07,2.526528e-06,2.5826263e-05,,6.279115e-05,4.4543617e-06,4.9510263e-06,2.071893e-06,1.4649564e-05,
493,1340.8026,1.1947634,0.16891016,,14232,8652,,4.3795167e-06,5.415854e-07,1.05176106e-07,4.04282e-05,0.00013141577,,6.279115e-05,1.9223721e-06,9.8358e-06,1.3608048e-05,6.2536383e-06,
494,0.09849923,0.0639228,0.000108938686,,167,11608,,7.584291e-05,7.953271e-07,0.042626448,0.00023416475,0.00670022,,0.0004052073,4.782905e-07,0.0007858682,2.4890369e-05,1.2137388e-06,
495,0.007290363,12.894624,0.93121755,,14826,4659,,0.0552642,4.4843427e-09,4.7249955e-06,5.8690064e-05,0.0888929,,0.00054920657,3.0096687e-06,3.4662407e-06,1.1275956e-06,0.00012333841,
496,1517.7457,0.005342901,0.047308,,2732,225,,6.519211e-07,0.0029628454,7.849754e-07,0.0034409552,8.401103e-05,,7.5668286e-06,0.0011140833,0.000102644626,4.889309e-05,1.0569689e-05,
497,203.48203,0.012304241,566.79443,,4893,1029,,7.584291e-05,1.8462028e-06,4.2643437e-06,0.00010359181,5.7503115e-08,,0.0004052073,7.991967e-07,0.00016241119,2.9444623e-06,7.529093e-05,
498,0.00010454442,2.950187e-05,0.0005657822,,6114,963,,0.0064403657,0.0006242679,0.0010214061,0.0057896753,7.0065053e-06,,8.372628e-05,1.0302118e-06,8.213875e-06,0.00010350188,2.4021228e-06,
499,0.013815831,32.918358,23413.896,,19863,4470,,1.2741742e-06,9.183791e-09,4.9119376e-06,1.1897954e-05,1.7251035e-05,,1.2695546e-06,0.00012681319,6.810944e-08,2.8364036e-08,2.9251383e-05,
500,40.171528,0.0051496094,0.0028867645,,4893,4468,,1.133778e-06,6.384668e-06,7.157022e-05,1.7508709e-06,3.663668e-05,,5.283037e-05,3.065136e-08,6.170141e-05,1.8780925e-06,2.2030077e-05,
501,1.1743084,0.026930679,0.037581235,,4893,3422,,0.027655378,2.2580834e-06,5.4211245e-07,3.3249753e-06,1.121209e-06,,0.00090830575,6.975289e-08,1.9382916e-05,2.8987681e-06,1.3640661e-06,
502,0.0017890271,0.0048381025,0.00018904898,,4893,3686,,1.7890463e-05,1.02929325e-05,0.007402304,1.2517582e-06,4.2218486e-05,,0.0026986047,3.2504875e-08,8.779426e-08,1.9177241e-06,2.527363e-06,
503,0.13326882,354.45886,3744646.0,,11709,16247,,0.027655378,6.0653295e-11,1.2502969e-06,3.0774215e-06,3.1635807e-07,,0.00090830575,1.2360752e-05,5.073285e-06,5.35257e-09,5.812985e-06,
504,4.0607533,3.122249,0.24103,,4893,1558,,7.754631e-06,7.674629e-07,3.4765503e-06,2.467137e-06,2.6085265e-05,,2.3824707e-05,9.453993e-07,4.595034e-06,6.2532085e-06,5.103974e-06,
505,2776.1042,2.8132398,21.788433,,14232,6114,,4.3795167e-06,1.7260014e-05,7.479246e-07,9.668362e-06,3.5549408e-07,,6.279115e-05,2.5929241e-05,0.0001448176,1.8105518e-05,5.155962e-06,
506,56.065105,0.29045632,0.00028029815,,14232,279,,7.754631e-06,4.2059535e-05,5.53252e-07,8.636433e-06,0.00042177277,,2.3824707e-05,7.5169874e-06,1.0095997e-05,1.403576e-05,6.6148414e-07,
507,0.2269161,0.011516822,0.35202566,,4893,4657,,0.00044108194,1.3928649e-05,8.0788976e-07,1.9206161e-06,9.5482626e-08,,5.6997647e-05,1.4198291e-07,1.4186646e-06,2.1699323e-06,3.2974e-06,
508,445.58612,3.4379354,2.3780317,,4893,4850,,4.3795167e-06,1.062505e-06,1.5930736e-07,2.526528e-06,2.5826263e-05,,6.279115e-05,4.4543617e-06,4.9510263e-06,2.071893e-06,1.4649564e-05,
509,1340.8026,1.1947634,0.16891016,,14232,8652,,4.3795167e-06,5.415854e-07,1.05176106e-07,4.04282e-05,0.00013141577,,6.279115e-05,1.9223721e-06,9.8358e-06,1.3608048e-05,6.2536383e-06,
510,0.09849923,0.0639228,0.000108938686,,167,11608,,7.584291e-05,7.953271e-07,0.042626448,0.00023416475,0.00670022,,0.0004052073,4.782905e-07,0.0007858682,2.4890369e-05,1.2137388e-06,
511,0.007290363,12.894624,0.93121755,,14826,4659,,0.0552642,4.4843427e-09,4.7249955e-06,5.8690064e-05,0.0888929,,0.00054920657,3.0096687e-06,3.4662407e-06,1.1275956e-06,0.00012333841,
512,1517.7457,0.005342901,0.047308,,2732,225,,6.519211e-07,0.0029628454,7.849754e-07,0.0034409552,8.401103e-05,,7.5668286e-06,0.0011140833,0.000102644626,4.889309e-05,1.0569689e-05,
513,203.48203,0.012304241,566.79443,,4893,1029,,7.584291e-05,1.8462028e-06,4.2643437e-06,0.00010359181,5.7503115e-08,,0.0004052073,7.991967e-07,0.00016241119,2.9444623e-06,7.529093e-05,
514,0.00010454442,2.950187e-05,0.0005657822,,6114,963,,0.0064403657,0.0006242679,0.0010214061,0.0057896753,7.0065053e-06,,8.372628e-05,1.0302118e-06,8.213875e-06,0.00010350188,2.4021228e-06,
515,0.013815831,32.918358,23413.896,,19863,4470,,1.2741742e-06,9.183791e-09,4.9119376e-06,1.1897954e-05,1.7251035e-05,,1.2695546e-06,0.00012681319,6.810944e-08,2.8364036e-08,2.9251383e-05,
516,40.171528,0.0051496094,0.0028867645,,4893,4468,,1.133778e-06,6.384668e-06,7.157022e-05,1.7508709e-06,3.663668e-05,,5.283037e-05,3.065136e-08,6.170141e-05,1.8780925e-06,2.2030077e-05,
517,1.1743084,0.026930679,0.037581235,,4893,3422,,0.027655378,2.2580834e-06,5.4211245e-07,3.3249753e-06,1.121209e-06,,0.00090830575,6.975289e-08,1.9382916e-05,2.8987681e-06,1.3640661e-06,
518,0.0017890271,0.0048381025,0.00018904898,,4893,3686,,1.7890463e-05,1.02929325e-05,0.007402304,1.2517582e-06,4.2218486e-05,,0.0026986047,3.2504875e-08,8.779426e-08,1.9177241e-06,2.527363e-06,
519,0.13326882,354.45886,3744646.0,,11709,16247,,0.027655378,6.0653295e-11,1.2502969e-06,3.0774215e-06,3.1635807e-07,,0.00090830575,1.2360752e-05,5.073285e-06,5.35257e-09,5.812985e-06,
520,4.0607533,3.122249,0.24103,,4893,1558,,7.754631e-06,7.674629e-07,3.4765503e-06,2.467137e-06,2.6085265e-05,,2.3824707e-05,9.453993e-07,4.595034e-06,6.2532085e-06,5.103974e-06,
521,2776.1042,2.8132398,21.788433,,14232,6114,,4.3795167e-06,1.7260014e-05,7.479246e-07,9.668362e-06,3.5549408e-07,,6.279115e-05,2.5929241e-05,0.0001448176,1.8105518e-05,5.155962e-06,
522,56.065105,0.29045632,0.00028029815,,14232,279,,7.754631e-06,4.2059535e-05,5.53252e-07,8.636433e-06,0.00042177277,,2.3824707e-05,7.5169874e-06,1.0095997e-05,1.403576e-05,6.6148414e-07,
523,0.2269161,0.011516822,0.35202566,,4893,4657,,0.00044108194,1.3928649e-05,8.0788976e-07,1.9206161e-06,9.5482626e-08,,5.6997647e-05,1.4198291e-07,1.4186646e-06,2.1699323e-06,3.2974e-06,
524,445.58612,3.4379354,2.3780317,,4893,4850,,4.3795167e-06,1.062505e-06,1.5930736e-07,2.526528e-06,2.5826263e-05,,6.279115e-05,4.4543617e-06,4.9510263e-06,2.071893e-06,1.4649564e-05,
525,1340.8026,1.1947634,0.16891016,,14232,8652,,4.3795167e-06,5.415854e-07,1.05176106e-07,4.04282e-05,0.00013141577,,6.279115e-05,1.9223721e-06,9.8358e-06,1.3608048e-05,6.2536383e-06,
526,0.09849923,0.0639228,0.000108938686,,167,11608,,7.584291e-05,7.953271e-07,0.042626448,0.00023416475,0.00670022,,0.0004052073,4.782905e-07,0.0007858682,2.4890369e-05,1.2137388e-06,
527,0.007290363,12.894624,0.93121755,,14826,4659,,0.0552642,4.4843427e-09,4.7249955e-06,5.8690064e-05,0.0888929,,0.00054920657,3.0096687e-06,3.4662407e-06,1.1275956e-06,0.00012333841,
528,1517.7457,0.005342901,0.047308,,2732,225,,6.519211e-07,0.0029628454,7.849754e-07,0.0034409552,8.401103e-05,,7.5668286e-06,0.0011140833,0.000102644626,4.889309e-05,1.0569689e-05,
529,203.48203,0.012304241,566.79443,,4893,1029,,7.584291e-05,1.8462028e-06,4.2643437e-06,0.00010359181,5.7503115e-08,,0.0004052073,7.991967e-07,0.00016241119,2.9444623e-06,7.529093e-05,
530,0.00010454442,2.950187e-05,0.0005657822,,6114,963,,0.0064403657,0.0006242679,0.0010214061,0.0057896753,7.0065053e-06,,8.372628e-05,1.0302118e-06,8.213875e-06,0.00010350188,2.4021228e-06,
531,0.013815831,32.918358,23413.896,,19863,4470,,1.2741742e-06,9.183791e-09,4.9119376e-06,1.1897954e-05,1.7251035e-05,,1.2695546e-06,0.00012681319,6.810944e-08,2.8364036e-08,2.9251383e-05,
532,40.171528,0.0051496094,0.0028867645,,4893,4468,,1.133778e-06,6.384668e-06,7.157022e-05,1.7508709e-06,3.663668e-05,,5.283037e-05,3.065136e-08,6.170141e-05,1.8780925e-06,2.2030077e-05,
533,1.1743084,0.026930679,0.037581235,,4893,3422,,0.027655378,2.2580834e-06,5.4211245e-07,3.3249753e-06,1.121209e-06,,0.00090830575,6.975289e-08,1.9382916e-05,2.8987681e-06,1.3640661e-06,
534,0.0017890271,0.0048381025,0.00018904898,,4893,3686,,1.7890463e-05,1.02929325e-05,0.007402304,1.2517582e-06,4.2218486e-05,,0.0026986047,3.2504875e-08,8.779426e-08,1.9177241e-06,2.527363e-06,
535,0.13326882,354.45886,3744646.0,,11709,16247,,0.027655378,6.0653295e-11,1.2502969e-06,3.0774215e-06,3.1635807e-07,,0.00090830575,1.2360752e-05,5.073285e-06,5.35257e-09,5.812985e-06,
536,4.0607533,3.122249,0.24103,,4893,1558,,7.754631e-06,7.674629e-07,3.4765503e-06,2.467137e-06,2.6085265e-05,,2.3824707e-05,9.453993e-07,4.595034e-06,6.2532085e-06,5.103974e-06,
537,2776.1042,2.8132398,21.788433,,14232,6114,,4.3795167e-06,1.7260014e-05,7.479246e-07,9.668362e-06,3.5549408e-07,,6.279115e-05,2.5929241e-05,0.0001448176,1.8105518e-05,5.155962e-06,
538,56.065105,0.29045632,0.00028029815,,14232,279,,7.754631e-06,4.2059535e-05,5.53252e-07,8.636433e-06,0.00042177277,,2.3824707e-05,7.5169874e-06,1.0095997e-05,1.403576e-05,6.6148414e-07,
539,0.2269161,0.011516822,0.35202566,,4893,4657,,0.00044108194,1.3928649e-05,8.0788976e-07,1.9206161e-06,9.5482626e-08,,5.6997647e-05,1.4198291e-07,1.4186646e-06,2.1699323e-06,3.2974e-06,
540,445.58612,3.4379354,2.3780317,,4893,4850,,4.3795167e-06,1.062505e-06,1.5930736e-07,2.526528e-06,2.5826263e-05,,6.279115e-05,4.4543617e-06,4.9510263e-06,2.071893e-06,1.4649564e-05,
541,1340.8026,1.1947634,0.16891016,,14232,8652,,4.3795167e-06,5.415854e-07,1.05176106e-07,4.04282e-05,0.00013141577,,6.279115e-05,1.9223721e-06,9.8358e-06,1.3608048e-05,6.2536383e-06,
542,0.09849923,0.0639228,0.000108938686,,167,11608,,7.584291e-05,7.953271e-07,0.042626448,0.00023416475,0.00670022,,0.0004052073,4.782905e-07,0.0007858682,2.4890369e-05,1.2137388e-06,
543,0.007290363,12.894624,0.93121755,,14826,4659,,0.0552642,4.4843427e-09,4.7249955e-06,5.8690064e-05,0.0888929,,0.00054920657,3.0096687e-06,3.4662407e-06,1.1275956e-06,0.00012333841,
544,1517.7457,0.005342901,0.047308,,2732,225,,6.519211e-07,0.0029628454,7.849754e-07,0.0034409552,8.401103e-05,,7.5668286e-06,0.0011140833,0.000102644626,4.889309e-05,1.0569689e-05,
545,203.48203,0.012304241,566.79443,,4893,1029,,7.584291e-05,1.8462028e-06,4.2643437e-06,0.00010359181,5.7503115e-08,,0.0004052073,7.991967e-07,0.00016241119,2.9444623e-06,7.529093e-05,
546,0.00010454442,2.950187e-05,0.0005657822,,6114,963,,0.0064403657,0.0006242679,0.0010214061,0.0057896753,7.0065053e-06,,8.372628e-05,1.0302118e-06,8.213875e-06,0.00010350188,2.4021228e-06,
547,0.013815831,32.918358,23413.896,,19863,4470,,1.2741742e-06,9.183791e-09,4.9119376e-06,1.1897954e-05,1.7251035e-05,,1.2695546e-06,0.00012681319,6.810944e-08,2.8364036e-08,2.9251383e-05,
548,40.171528,0.0051496094,0.0028867645,,4893,4468,,1.133778e-06,6.384668e-06,7.157022e-05,1.7508709e-06,3.663668e-05,,5.283037e-05,3.065136e-08,6.170141e-05,1.8780925e-06,2.2030077e-05,
549,1.1743084,0.026930679,0.037581235,,4893,3422,,0.027655378,2.2580834e-06,5.4211245e-07,3.3249753e-06,1.121209e-06,,0.00090830575,6.975289e-08,1.9382916e-05,2.8987681e-06,1.3640661e-06,
550,0.0017890271,0.0048381025,0.00018904898,,4893,3686,,1.7890463e-05,1.02929325e-05,0.007402304,1.2517582e-06,4.2218486e-05,,0.0026986047,3.2504875e-08,8.779426e-08,1.9177241e-06,2.527363e-06,
551,0.13326882,354.45886,3744646.0,,11709,16247,,0.027655378,6.0653295e-11,1.2502969e-06,3.0774215e-06,3.1635807e-07,,0.00090830575,1.2360752e-05,5.073285e-06,5.35257e-09,5.812985e-06,
552,4.0607533,3.122249,0.24103,,4893,1558,,7.754631e-06,7.674629e-07,3.4765503e-06,2.467137e-06,2.6085265e-05,,2.3824707e-05,9.453993e-07,4.595034e-06,6.2532085e-06,5.103974e-06,
553,2776.1042,2.8132398,21.788433,,14232,6114,,4.3795167e-06,1.7260014e-05,7.479246e-07,9.668362e-06,3.5549408e-07,,6.279115e-05,2.5929241e-05,0.0001448176,1.8105518e-05,5.155962e-06,
554,56.065105,0.29045632,0.00028029815,,14232,279,,7.754631e-06,4.2059535e-05,5.53252e-07,8.636433e-06,0.00042177277,,2.3824707e-05,7.5169874e-06,1.0095997e-05,1.403576e-05,6.6148414e-07,
555,0.2269161,0.011516822,0.35202566,,4893,4657,,0.00044108194,1.3928649e-05,8.0788976e-07,1.9206161e-06,9.5482626e-08,,5.6997647e-05,1.4198291e-07,1.4186646e-06,2.1699323e-06,3.2974e-06,
556,445.58612,3.4379354,2.3780317,,4893,4850,,4.3795167e-06,1.062505e-06,1.5930736e-07,2.526528e-06,2.5826263e-05,,6.279115e-05,4.4543617e-06,4.9510263e-06,2.071893e-06,1.4649564e-05,
557,1340.8026,1.1947634,0.16891016,,14232,8652,,4.3795167e-06,5.415854e-07,1.05176106e-07,4.04282e-05,0.00013141577,,6.279115e-05,1.9223721e-06,9.8358e-06,1.3608048e-05,6.2536383e-06,
558,0.09849923,0.0639228,0.000108938686,,167,11608,,7.584291e-05,7.953271e-07,0.042626448,0.00023416475,0.00670022,,0.0004052073,4.782905e-07,0.0007858682,2.4890369e-05,1.2137388e-06,
559,0.007290363,12.894624,0.93121755,,14826,4659,,0.0552642,4.4843427e-09,4.7249955e-06,5.8690064e-05,0.0888929,,0.00054920657,3.0096687e-06,3.4662407e-06,1.1275956e-06,0.00012333841,
560,1517.7457,0.005342901,0.047308,,2732,225,,6.519211e-07,0.0029628454,7.849754e-07,0.0034409552,8.401103e-05,,7.5668286e-06,0.0011140833,0.000102644626,4.889309e-05,1.0569689e-05,
561,203.48203,0.012304241,566.79443,,4893,1029,,7.584291e-05,1.8462028e-06,4.2643437e-06,0.00010359181,5.7503115e-08,,0.0004052073,7.991967e-07,0.00016241119,2.9444623e-06,7.529093e-05,
562,0.00010454442,2.950187e-05,0.0005657822,,6114,963,,0.0064403657,0.0006242679,0.0010214061,0.0057896753,7.0065053e-06,,8.372628e-05,1.0302118e-06,8.213875e-06,0.00010350188,2.4021228e-06,
563,0.013815831,32.918358,23413.896,,19863,4470,,1.2741742e-06,9.183791e-09,4.9119376e-06,1.1897954e-05,1.7251035e-05,,1.2695546e-06,0.00012681319,6.810944e-08,2.8364036e-08,2.9251383e-05,
564,40.171528,0.0051496094,0.0028867645,,4893,4468,,1.133778e-06,6.384668e-06,7.157022e-05,1.7508709e-06,3.663668e-05,,5.283037e-05,3.065136e-08,6.170141e-05,1.8780925e-06,2.2030077e-05,
